"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"481","[0,0.0207]",0,0,0.284914152918154,0,0.0103456016092329,"1","trafo","cilsmrsbl","tuned"
"482","(0.0207,0.0461]",0,0,0.308497107818761,0,0.0333911488006211,"1","trafo","cilsmrsbl","tuned"
"483","(0.0461,0.126]",0,0,0.308497107818761,0,0.0862934382074559,"1","trafo","cilsmrsbl","tuned"
"484","(0.126,1]",0.4,0.121552258119827,0.737621923393055,4,0.563247891016068,"1","trafo","cilsmrsbl","tuned"
"485","[0,0.0367]",0,0,0.284914152918154,0,0.0183708896179624,"2","trafo","cilsmrsbl","tuned"
"486","(0.0367,0.0757]",0,0,0.308497107818761,0,0.0562073800486045,"2","trafo","cilsmrsbl","tuned"
"487","(0.0757,0.147]",0.2,0.0252107263268334,0.556095462307641,2,0.111094691215519,"2","trafo","cilsmrsbl","tuned"
"488","(0.147,1]",0.3,0.0667395111777345,0.652452850059997,3,0.573258200784877,"2","trafo","cilsmrsbl","tuned"
"489","[0,0.0345]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0172506064675096,"3","trafo","cilsmrsbl","tuned"
"490","(0.0345,0.0686]",0.2,0.0252107263268334,0.556095462307641,2,0.0515693632739076,"3","trafo","cilsmrsbl","tuned"
"491","(0.0686,0.165]",0.2,0.0252107263268334,0.556095462307641,2,0.117041175913217,"3","trafo","cilsmrsbl","tuned"
"492","(0.165,1]",0.4,0.121552258119827,0.737621923393055,4,0.582722419106819,"3","trafo","cilsmrsbl","tuned"
"493","[0,0.0893]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0446686972897206,"4","trafo","cilsmrsbl","tuned"
"494","(0.0893,0.107]",0.2,0.0252107263268334,0.556095462307641,2,0.0982418241137477,"4","trafo","cilsmrsbl","tuned"
"495","(0.107,0.146]",0.3,0.0667395111777345,0.652452850059997,3,0.126364008993153,"4","trafo","cilsmrsbl","tuned"
"496","(0.146,1]",0.4,0.121552258119827,0.737621923393055,4,0.572790882169126,"4","trafo","cilsmrsbl","tuned"
"497","[0,0.048]",0,0,0.284914152918154,0,0.024018055788503,"5","trafo","cilsmrsbl","tuned"
"498","(0.048,0.0844]",0,0,0.308497107818761,0,0.0662284625258075,"5","trafo","cilsmrsbl","tuned"
"499","(0.0844,0.254]",0.1,0.00252857854446179,0.445016117028195,1,0.169007340425698,"5","trafo","cilsmrsbl","tuned"
"500","(0.254,1]",0.2,0.0252107263268334,0.556095462307641,2,0.626796933688394,"5","trafo","cilsmrsbl","tuned"
"501","[0,0.0462]",0,0,0.284914152918154,0,0.0231097298456209,"6","trafo","cilsmrsbl","tuned"
"502","(0.0462,0.108]",0,0,0.308497107818761,0,0.0772372921361287,"6","trafo","cilsmrsbl","tuned"
"503","(0.108,0.212]",0.1,0.00252857854446179,0.445016117028195,1,0.160119683922409,"6","trafo","cilsmrsbl","tuned"
"504","(0.212,1]",0.5,0.187086028447399,0.812913971552601,5,0.605992121631901,"6","trafo","cilsmrsbl","tuned"
"505","[0,0.0188]",0,0,0.284914152918154,0,0.00941570093755439,"1","linear","cils","tuned"
"506","(0.0188,0.0553]",0,0,0.308497107818761,0,0.0370875098373861,"1","linear","cils","tuned"
"507","(0.0553,0.144]",0.1,0.00252857854446179,0.445016117028195,1,0.0994522055591128,"1","linear","cils","tuned"
"508","(0.144,1]",0.3,0.0667395111777345,0.652452850059997,3,0.571780396659281,"1","linear","cils","tuned"
"509","[0,0.0197]",0,0,0.284914152918154,0,0.00986287820795778,"2","linear","cils","tuned"
"510","(0.0197,0.0381]",0,0,0.308497107818761,0,0.0289271442715358,"2","linear","cils","tuned"
"511","(0.0381,0.144]",0,0,0.308497107818761,0,0.0911468756240484,"2","linear","cils","tuned"
"512","(0.144,1]",0.5,0.187086028447399,0.812913971552601,5,0.57208260956047,"2","linear","cils","tuned"
"513","[0,0.0194]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.00969869537408713,"3","linear","cils","tuned"
"514","(0.0194,0.0539]",0.2,0.0252107263268334,0.556095462307641,2,0.0366352953350649,"3","linear","cils","tuned"
"515","(0.0539,0.154]",0.1,0.00252857854446179,0.445016117028195,1,0.104081729281808,"3","linear","cils","tuned"
"516","(0.154,1]",0.5,0.187086028447399,0.812913971552601,5,0.57714512932083,"3","linear","cils","tuned"
"517","[0,0.0261]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0130728478531674,"4","linear","cils","tuned"
"518","(0.0261,0.0404]",0.1,0.00252857854446179,0.445016117028195,1,0.0332698350393014,"4","linear","cils","tuned"
"519","(0.0404,0.175]",0.3,0.0667395111777345,0.652452850059997,3,0.107491303812918,"4","linear","cils","tuned"
"520","(0.175,1]",0.6,0.262378076606945,0.878447741880173,6,0.587294316626784,"4","linear","cils","tuned"
"521","[0,0.0146]",0,0,0.284914152918154,0,0.00728348470726592,"5","linear","cils","tuned"
"522","(0.0146,0.0868]",0,0,0.308497107818761,0,0.0506755446764824,"5","linear","cils","tuned"
"523","(0.0868,0.188]",0.1,0.00252857854446179,0.445016117028195,1,0.137230088141857,"5","linear","cils","tuned"
"524","(0.188,1]",0.2,0.0252107263268334,0.556095462307641,2,0.593838028172641,"5","linear","cils","tuned"
"525","[0,0.0301]",0,0,0.284914152918154,0,0.0150428762204126,"6","linear","cils","tuned"
"526","(0.0301,0.0888]",0.1,0.00252857854446179,0.445016117028195,1,0.0594313094634739,"6","linear","cils","tuned"
"527","(0.0888,0.215]",0.1,0.00252857854446179,0.445016117028195,1,0.151863994005143,"6","linear","cils","tuned"
"528","(0.215,1]",0.4,0.121552258119827,0.737621923393055,4,0.607475560762081,"6","linear","cils","tuned"
"529","[0,0.018]",0,0,0.284914152918154,0,0.00899156439837306,"1","log-linear","cils","tuned"
"530","(0.018,0.0456]",0,0,0.308497107818761,0,0.0317855322820085,"1","log-linear","cils","tuned"
"531","(0.0456,0.134]",0.1,0.00252857854446179,0.445016117028195,1,0.089704296225711,"1","log-linear","cils","tuned"
"532","(0.134,1]",0.3,0.0667395111777345,0.652452850059997,3,0.566910328342076,"1","log-linear","cils","tuned"
"533","[0,0.0197]",0,0,0.284914152918154,0,0.00983277395665272,"2","log-linear","cils","tuned"
"534","(0.0197,0.0382]",0,0,0.308497107818761,0,0.028948973846146,"2","log-linear","cils","tuned"
"535","(0.0382,0.144]",0,0,0.308497107818761,0,0.0910051213102087,"2","log-linear","cils","tuned"
"536","(0.144,1]",0.5,0.187086028447399,0.812913971552601,5,0.571888921420715,"2","log-linear","cils","tuned"
"537","[0,0.0198]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.00990632171771311,"3","log-linear","cils","tuned"
"538","(0.0198,0.0545]",0.2,0.0252107263268334,0.556095462307641,2,0.0371504013190896,"3","log-linear","cils","tuned"
"539","(0.0545,0.154]",0.1,0.00252857854446179,0.445016117028195,1,0.103995806363981,"3","log-linear","cils","tuned"
"540","(0.154,1]",0.5,0.187086028447399,0.812913971552601,5,0.576751726762604,"3","log-linear","cils","tuned"
"541","[0,0.0264]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0131839827231141,"4","log-linear","cils","tuned"
"542","(0.0264,0.0404]",0.1,0.00252857854446179,0.445016117028195,1,0.0333877439029388,"4","log-linear","cils","tuned"
"543","(0.0404,0.18]",0.3,0.0667395111777345,0.652452850059997,3,0.110440167839726,"4","log-linear","cils","tuned"
"544","(0.18,1]",0.6,0.262378076606945,0.878447741880173,6,0.590236406659901,"4","log-linear","cils","tuned"
"545","[0,0.0146]",0,0,0.284914152918154,0,0.0072974741849075,"5","log-linear","cils","tuned"
"546","(0.0146,0.0869]",0,0,0.308497107818761,0,0.050728786721216,"5","log-linear","cils","tuned"
"547","(0.0869,0.188]",0.1,0.00252857854446179,0.445016117028195,1,0.137462814700984,"5","log-linear","cils","tuned"
"548","(0.188,1]",0.2,0.0252107263268334,0.556095462307641,2,0.594031502164675,"5","log-linear","cils","tuned"
"549","[0,0.0348]",0,0,0.284914152918154,0,0.017394677445963,"6","log-linear","cils","tuned"
"550","(0.0348,0.0891]",0.1,0.00252857854446179,0.445016117028195,1,0.0619382233030229,"6","log-linear","cils","tuned"
"551","(0.0891,0.21]",0.1,0.00252857854446179,0.445016117028195,1,0.149314218465223,"6","log-linear","cils","tuned"
"552","(0.21,1]",0.4,0.121552258119827,0.737621923393055,4,0.604770672608163,"6","log-linear","cils","tuned"
"553","[0,0.0174]",0,0,0.284914152918154,0,0.00872118058587856,"1","trafo","cils","tuned"
"554","(0.0174,0.0579]",0,0,0.308497107818761,0,0.0376714674703132,"1","trafo","cils","tuned"
"555","(0.0579,0.147]",0.1,0.00252857854446179,0.445016117028195,1,0.102270086983002,"1","trafo","cils","tuned"
"556","(0.147,1]",0.3,0.0667395111777345,0.652452850059997,3,0.573319800098567,"1","trafo","cils","tuned"
"557","[0,0.0197]",0,0,0.284914152918154,0,0.00983934259927993,"2","trafo","cils","tuned"
"558","(0.0197,0.0383]",0,0,0.308497107818761,0,0.0290115075720744,"2","trafo","cils","tuned"
"559","(0.0383,0.132]",0,0,0.308497107818761,0,0.0852860798818897,"2","trafo","cils","tuned"
"560","(0.132,1]",0.5,0.187086028447399,0.812913971552601,5,0.566113914909095,"2","trafo","cils","tuned"
"561","[0,0.0147]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0073523407143562,"3","trafo","cils","tuned"
"562","(0.0147,0.0516]",0.2,0.0252107263268334,0.556095462307641,2,0.0331764965694679,"3","trafo","cils","tuned"
"563","(0.0516,0.153]",0.1,0.00252857854446179,0.445016117028195,1,0.102509894358361,"3","trafo","cils","tuned"
"564","(0.153,1]",0.5,0.187086028447399,0.812913971552601,5,0.576685738503249,"3","trafo","cils","tuned"
"565","[0,0.0177]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.00884860644213231,"4","trafo","cils","tuned"
"566","(0.0177,0.0338]",0.1,0.00252857854446179,0.445016117028195,1,0.025748471327564,"4","trafo","cils","tuned"
"567","(0.0338,0.148]",0.3,0.0667395111777345,0.652452850059997,3,0.0909697998491469,"4","trafo","cils","tuned"
"568","(0.148,1]",0.6,0.262378076606945,0.878447741880173,6,0.574069934963715,"4","trafo","cils","tuned"
"569","[0,0.0187]",0,0,0.284914152918154,0,0.00933665000012868,"5","trafo","cils","tuned"
"570","(0.0187,0.0867]",0,0,0.308497107818761,0,0.0526869711992462,"5","trafo","cils","tuned"
"571","(0.0867,0.17]",0,0,0.308497107818761,0,0.128162647247119,"5","trafo","cils","tuned"
"572","(0.17,1]",0.3,0.0667395111777345,0.652452850059997,3,0.584812326048002,"5","trafo","cils","tuned"
"573","[0,0.0282]",0,0,0.284914152918154,0,0.0140935431360043,"6","trafo","cils","tuned"
"574","(0.0282,0.0829]",0.1,0.00252857854446179,0.445016117028195,1,0.0555681610876155,"6","trafo","cils","tuned"
"575","(0.0829,0.226]",0.1,0.00252857854446179,0.445016117028195,1,0.154298850844148,"6","trafo","cils","tuned"
"576","(0.226,1]",0.4,0.121552258119827,0.737621923393055,4,0.612824232892537,"6","trafo","cils","tuned"
"577","[0,0.00862]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.00430853967828998,"1","linear","cimrsbinary","tuned"
"578","(0.00862,0.0257]",0.1,0.00252857854446179,0.445016117028195,1,0.01715971724391,"1","linear","cimrsbinary","tuned"
"579","(0.0257,0.0797]",0,0,0.308497107818761,0,0.052718140505186,"1","linear","cimrsbinary","tuned"
"580","(0.0797,1]",0.2,0.0252107263268334,0.556095462307641,2,0.539866962939566,"1","linear","cimrsbinary","tuned"
"581","[0,0.0687]",0,0,0.284914152918154,0,0.0343626244624839,"2","linear","cimrsbinary","tuned"
"582","(0.0687,0.104]",0,0,0.308497107818761,0,0.0863546652770991,"2","linear","cimrsbinary","tuned"
"583","(0.104,0.291]",0.2,0.0252107263268334,0.556095462307641,2,0.197706885276131,"2","linear","cimrsbinary","tuned"
"584","(0.291,1]",0.3,0.0667395111777345,0.652452850059997,3,0.645714844461515,"2","linear","cimrsbinary","tuned"
"585","[0,0.00369]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.00184495384449951,"3","linear","cimrsbinary","tuned"
"586","(0.00369,0.00992]",0,0,0.308497107818761,0,0.00680507238361483,"3","linear","cimrsbinary","tuned"
"587","(0.00992,0.0326]",0.4,0.121552258119827,0.737621923393055,4,0.0212486846981775,"3","linear","cimrsbinary","tuned"
"588","(0.0326,1]",0.3,0.0667395111777345,0.652452850059997,3,0.516288566159062,"3","linear","cimrsbinary","tuned"
"589","[0,0.138]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.069040454306986,"4","linear","cimrsbinary","tuned"
"590","(0.138,0.151]",0.2,0.0252107263268334,0.556095462307641,2,0.144298691124636,"4","linear","cimrsbinary","tuned"
"591","(0.151,0.162]",0.4,0.121552258119827,0.737621923393055,4,0.156402088308551,"4","linear","cimrsbinary","tuned"
"592","(0.162,1]",0.4,0.121552258119827,0.737621923393055,4,0.581143851490902,"4","linear","cimrsbinary","tuned"
"593","[0,0.00971]",0,0,0.284914152918154,0,0.00485693198926856,"5","linear","cimrsbinary","tuned"
"594","(0.00971,0.024]",0,0,0.308497107818761,0,0.0168753125656637,"5","linear","cimrsbinary","tuned"
"595","(0.024,0.0879]",0.2,0.0252107263268334,0.556095462307641,2,0.0559862912701585,"5","linear","cimrsbinary","tuned"
"596","(0.0879,1]",0.1,0.00252857854446179,0.445016117028195,1,0.543967910693763,"5","linear","cimrsbinary","tuned"
"597","[0,0.0375]",0,0,0.284914152918154,0,0.0187728213377594,"6","linear","cimrsbinary","tuned"
"598","(0.0375,0.0762]",0,0,0.308497107818761,0,0.0568688171287847,"6","linear","cimrsbinary","tuned"
"599","(0.0762,0.179]",0.2,0.0252107263268334,0.556095462307641,2,0.127566646985878,"6","linear","cimrsbinary","tuned"
"600","(0.179,1]",0.4,0.121552258119827,0.737621923393055,4,0.589470651194853,"6","linear","cimrsbinary","tuned"
"601","[0,0.00862]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.00430853967828998,"1","log-linear","cimrsbinary","tuned"
"602","(0.00862,0.0257]",0.1,0.00252857854446179,0.445016117028195,1,0.01715971724391,"1","log-linear","cimrsbinary","tuned"
"603","(0.0257,0.0797]",0,0,0.308497107818761,0,0.052718140505186,"1","log-linear","cimrsbinary","tuned"
"604","(0.0797,1]",0.2,0.0252107263268334,0.556095462307641,2,0.539866962939566,"1","log-linear","cimrsbinary","tuned"
"605","[0,0.0691]",0,0,0.284914152918154,0,0.0345625107419453,"2","log-linear","cimrsbinary","tuned"
"606","(0.0691,0.106]",0,0,0.308497107818761,0,0.0874015903514975,"2","log-linear","cimrsbinary","tuned"
"607","(0.106,0.294]",0.2,0.0252107263268334,0.556095462307641,2,0.199956836847447,"2","log-linear","cimrsbinary","tuned"
"608","(0.294,1]",0.3,0.0667395111777345,0.652452850059997,3,0.647117757237895,"2","log-linear","cimrsbinary","tuned"
"609","[0,0.00169]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.000847341335864338,"3","log-linear","cimrsbinary","tuned"
"610","(0.00169,0.00588]",0.1,0.00252857854446179,0.445016117028195,1,0.00378544866773345,"3","log-linear","cimrsbinary","tuned"
"611","(0.00588,0.0227]",0.3,0.0667395111777345,0.652452850059997,3,0.0142660021586914,"3","log-linear","cimrsbinary","tuned"
"612","(0.0227,1]",0.3,0.0667395111777345,0.652452850059997,3,0.511327894826822,"3","log-linear","cimrsbinary","tuned"
"613","[0,0.138]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.069040454306986,"4","log-linear","cimrsbinary","tuned"
"614","(0.138,0.151]",0.2,0.0252107263268334,0.556095462307641,2,0.144298691124636,"4","log-linear","cimrsbinary","tuned"
"615","(0.151,0.162]",0.4,0.121552258119827,0.737621923393055,4,0.156402088308551,"4","log-linear","cimrsbinary","tuned"
"616","(0.162,1]",0.4,0.121552258119827,0.737621923393055,4,0.581143851490902,"4","log-linear","cimrsbinary","tuned"
"617","[0,0.0119]",0,0,0.284914152918154,0,0.00594115891868058,"5","log-linear","cimrsbinary","tuned"
"618","(0.0119,0.0276]",0,0,0.308497107818761,0,0.0197434297542212,"5","log-linear","cimrsbinary","tuned"
"619","(0.0276,0.0882]",0.2,0.0252107263268334,0.556095462307641,2,0.0579268077717954,"5","log-linear","cimrsbinary","tuned"
"620","(0.0882,1]",0.1,0.00252857854446179,0.445016117028195,1,0.544124536936255,"5","log-linear","cimrsbinary","tuned"
"621","[0,0.0348]",0,0,0.284914152918154,0,0.017393225667242,"6","log-linear","cimrsbinary","tuned"
"622","(0.0348,0.0792]",0,0,0.308497107818761,0,0.0569818041825473,"6","log-linear","cimrsbinary","tuned"
"623","(0.0792,0.177]",0.3,0.0667395111777345,0.652452850059997,3,0.127868118612378,"6","log-linear","cimrsbinary","tuned"
"624","(0.177,1]",0.3,0.0667395111777345,0.652452850059997,3,0.588279540097073,"6","log-linear","cimrsbinary","tuned"
"625","[0,0.00743]",0,0,0.284914152918154,0,0.00371368883549705,"1","trafo","cimrsbinary","tuned"
"626","(0.00743,0.0318]",0.1,0.00252857854446179,0.445016117028195,1,0.0195933738839095,"1","trafo","cimrsbinary","tuned"
"627","(0.0318,0.0844]",0.1,0.00252857854446179,0.445016117028195,1,0.0581046400547233,"1","trafo","cimrsbinary","tuned"
"628","(0.0844,1]",0.2,0.0252107263268334,0.556095462307641,2,0.542224955006311,"1","trafo","cimrsbinary","tuned"
"629","[0,0.0656]",0,0,0.284914152918154,0,0.0328134044862662,"2","trafo","cimrsbinary","tuned"
"630","(0.0656,0.102]",0,0,0.308497107818761,0,0.083880197884193,"2","trafo","cimrsbinary","tuned"
"631","(0.102,0.291]",0.2,0.0252107263268334,0.556095462307641,2,0.196416851497344,"2","trafo","cimrsbinary","tuned"
"632","(0.291,1]",0.3,0.0667395111777345,0.652452850059997,3,0.645350058099417,"2","trafo","cimrsbinary","tuned"
"633","[0,0.000615]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.000307742987867177,"3","trafo","cimrsbinary","tuned"
"634","(0.000615,0.00386]",0.2,0.0252107263268334,0.556095462307641,2,0.00223905561370485,"3","trafo","cimrsbinary","tuned"
"635","(0.00386,0.0195]",0.2,0.0252107263268334,0.556095462307641,2,0.0117010027524291,"3","trafo","cimrsbinary","tuned"
"636","(0.0195,1]",0.4,0.121552258119827,0.737621923393055,4,0.509769690126591,"3","trafo","cimrsbinary","tuned"
"637","[0,0.138]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.069040454306986,"4","trafo","cimrsbinary","tuned"
"638","(0.138,0.151]",0.2,0.0252107263268334,0.556095462307641,2,0.144298691124636,"4","trafo","cimrsbinary","tuned"
"639","(0.151,0.162]",0.4,0.121552258119827,0.737621923393055,4,0.156402088308551,"4","trafo","cimrsbinary","tuned"
"640","(0.162,1]",0.4,0.121552258119827,0.737621923393055,4,0.581143851490902,"4","trafo","cimrsbinary","tuned"
"641","[0,0.00294]",0,0,0.284914152918154,0,0.00146777611291399,"5","trafo","cimrsbinary","tuned"
"642","(0.00294,0.0185]",0.1,0.00252857854446179,0.445016117028195,1,0.0107069005765302,"5","trafo","cimrsbinary","tuned"
"643","(0.0185,0.075]",0.1,0.00252857854446179,0.445016117028195,1,0.0467593237141484,"5","trafo","cimrsbinary","tuned"
"644","(0.075,1]",0.1,0.00252857854446179,0.445016117028195,1,0.537520199250532,"5","trafo","cimrsbinary","tuned"
"645","[0,0.0365]",0,0,0.284914152918154,0,0.0182664307664983,"6","trafo","cimrsbinary","tuned"
"646","(0.0365,0.0832]",0,0,0.308497107818761,0,0.0598763693282292,"6","trafo","cimrsbinary","tuned"
"647","(0.0832,0.18]",0.3,0.0667395111777345,0.652452850059997,3,0.131536431238115,"6","trafo","cimrsbinary","tuned"
"648","(0.18,1]",0.3,0.0667395111777345,0.652452850059997,3,0.589926492676384,"6","trafo","cimrsbinary","tuned"
"649","[0,0.0418]",0,0,0.284914152918154,0,0.0208848118335569,"1","linear","ci","tuned"
"650","(0.0418,0.0772]",0.1,0.00252857854446179,0.445016117028195,1,0.0594618115750872,"1","linear","ci","tuned"
"651","(0.0772,0.146]",0,0,0.308497107818761,0,0.11136051896534,"1","linear","ci","tuned"
"652","(0.146,1]",0.3,0.0667395111777345,0.652452850059997,3,0.57278351922381,"1","linear","ci","tuned"
"653","[0,0.0467]",0,0,0.284914152918154,0,0.0233278265908801,"2","linear","ci","tuned"
"654","(0.0467,0.0996]",0.2,0.0252107263268334,0.556095462307641,2,0.0731249847717226,"2","linear","ci","tuned"
"655","(0.0996,0.14]",0,0,0.308497107818761,0,0.120042330067412,"2","linear","ci","tuned"
"656","(0.14,1]",0.3,0.0667395111777345,0.652452850059997,3,0.570245171886569,"2","linear","ci","tuned"
"657","[0,0.0478]",0,0,0.284914152918154,0,0.0239140187667322,"3","linear","ci","tuned"
"658","(0.0478,0.078]",0.1,0.00252857854446179,0.445016117028195,1,0.0629309631247872,"3","linear","ci","tuned"
"659","(0.078,0.205]",0.4,0.121552258119827,0.737621923393055,4,0.141726068404792,"3","linear","ci","tuned"
"660","(0.205,1]",0.4,0.121552258119827,0.737621923393055,4,0.602709124046737,"3","linear","ci","tuned"
"661","[0,0.105]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0524349047767725,"4","linear","ci","tuned"
"662","(0.105,0.111]",0.1,0.00252857854446179,0.445016117028195,1,0.107688091397924,"4","linear","ci","tuned"
"663","(0.111,0.122]",0.4,0.121552258119827,0.737621923393055,4,0.116422497629535,"4","linear","ci","tuned"
"664","(0.122,1]",0.4,0.121552258119827,0.737621923393055,4,0.561169311008384,"4","linear","ci","tuned"
"665","[0,0.0231]",0,0,0.284914152918154,0,0.011558616644961,"5","linear","ci","tuned"
"666","(0.0231,0.0574]",0,0,0.308497107818761,0,0.0402598568532982,"5","linear","ci","tuned"
"667","(0.0574,0.131]",0.1,0.00252857854446179,0.445016117028195,1,0.0941892820266762,"5","linear","ci","tuned"
"668","(0.131,1]",0.2,0.0252107263268334,0.556095462307641,2,0.565488041818339,"5","linear","ci","tuned"
"669","[0,0.05]",0,0,0.284914152918154,0,0.0250124184106926,"6","linear","ci","tuned"
"670","(0.05,0.0952]",0,0,0.308497107818761,0,0.0726341810895054,"6","linear","ci","tuned"
"671","(0.0952,0.237]",0.1,0.00252857854446179,0.445016117028195,1,0.166318809815432,"6","linear","ci","tuned"
"672","(0.237,1]",0.5,0.187086028447399,0.812913971552601,5,0.618697047136619,"6","linear","ci","tuned"
"673","[0,0.042]",0,0,0.284914152918154,0,0.0209920730075903,"1","log-linear","ci","tuned"
"674","(0.042,0.0745]",0.1,0.00252857854446179,0.445016117028195,1,0.0582434035855754,"1","log-linear","ci","tuned"
"675","(0.0745,0.147]",0,0,0.308497107818761,0,0.110677174565022,"1","log-linear","ci","tuned"
"676","(0.147,1]",0.3,0.0667395111777345,0.652452850059997,3,0.573425843987036,"1","log-linear","ci","tuned"
"677","[0,0.0492]",0,0,0.284914152918154,0,0.0245954683925602,"2","log-linear","ci","tuned"
"678","(0.0492,0.0972]",0.2,0.0252107263268334,0.556095462307641,2,0.0732047496435231,"2","log-linear","ci","tuned"
"679","(0.0972,0.149]",0,0,0.308497107818761,0,0.122884472622168,"2","log-linear","ci","tuned"
"680","(0.149,1]",0.3,0.0667395111777345,0.652452850059997,3,0.574275191371205,"2","log-linear","ci","tuned"
"681","[0,0.051]",0,0,0.284914152918154,0,0.0254836325986679,"3","log-linear","ci","tuned"
"682","(0.051,0.0841]",0.1,0.00252857854446179,0.445016117028195,1,0.0675293703143009,"3","log-linear","ci","tuned"
"683","(0.0841,0.217]",0.4,0.121552258119827,0.737621923393055,4,0.150409483156052,"3","log-linear","ci","tuned"
"684","(0.217,1]",0.4,0.121552258119827,0.737621923393055,4,0.608363745440419,"3","log-linear","ci","tuned"
"685","[0,0.107]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.053364380826502,"4","log-linear","ci","tuned"
"686","(0.107,0.112]",0.1,0.00252857854446179,0.445016117028195,1,0.109501377276449,"4","log-linear","ci","tuned"
"687","(0.112,0.122]",0.4,0.121552258119827,0.737621923393055,4,0.117247912690991,"4","log-linear","ci","tuned"
"688","(0.122,1]",0.4,0.121552258119827,0.737621923393055,4,0.561110916241043,"4","log-linear","ci","tuned"
"689","[0,0.0299]",0,0,0.284914152918154,0,0.0149562962112713,"5","log-linear","ci","tuned"
"690","(0.0299,0.0588]",0,0,0.308497107818761,0,0.0443364562792708,"5","log-linear","ci","tuned"
"691","(0.0588,0.136]",0.1,0.00252857854446179,0.445016117028195,1,0.0972146722615908,"5","log-linear","ci","tuned"
"692","(0.136,1]",0.2,0.0252107263268334,0.556095462307641,2,0.567834512193591,"5","log-linear","ci","tuned"
"693","[0,0.0533]",0,0,0.284914152918154,0,0.0266255953422776,"6","log-linear","ci","tuned"
"694","(0.0533,0.0941]",0,0,0.308497107818761,0,0.0736735363178551,"6","log-linear","ci","tuned"
"695","(0.0941,0.228]",0.1,0.00252857854446179,0.445016117028195,1,0.160959538378994,"6","log-linear","ci","tuned"
"696","(0.228,1]",0.5,0.187086028447399,0.812913971552601,5,0.613911597403417,"6","log-linear","ci","tuned"
"697","[0,0.0407]",0,0,0.284914152918154,0,0.0203637990654432,"1","trafo","ci","tuned"
"698","(0.0407,0.0805]",0.1,0.00252857854446179,0.445016117028195,1,0.0606298845026613,"1","trafo","ci","tuned"
"699","(0.0805,0.145]",0,0,0.308497107818761,0,0.112762771379451,"1","trafo","ci","tuned"
"700","(0.145,1]",0.3,0.0667395111777345,0.652452850059997,3,0.572496685942232,"1","trafo","ci","tuned"
"701","[0,0.0447]",0,0,0.284914152918154,0,0.0223614141757751,"2","trafo","ci","tuned"
"702","(0.0447,0.0986]",0.1,0.00252857854446179,0.445016117028195,1,0.0716567971806503,"2","trafo","ci","tuned"
"703","(0.0986,0.146]",0.1,0.00252857854446179,0.445016117028195,1,0.122087301156949,"2","trafo","ci","tuned"
"704","(0.146,1]",0.3,0.0667395111777345,0.652452850059997,3,0.572791918152074,"2","trafo","ci","tuned"
"705","[0,0.0407]",0,0,0.284914152918154,0,0.0203717456212618,"3","trafo","ci","tuned"
"706","(0.0407,0.0752]",0.1,0.00252857854446179,0.445016117028195,1,0.0579939758529331,"3","trafo","ci","tuned"
"707","(0.0752,0.204]",0.4,0.121552258119827,0.737621923393055,4,0.139861346540578,"3","trafo","ci","tuned"
"708","(0.204,1]",0.4,0.121552258119827,0.737621923393055,4,0.602239116308907,"3","trafo","ci","tuned"
"709","[0,0.103]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0517056289478755,"4","trafo","ci","tuned"
"710","(0.103,0.11]",0.1,0.00252857854446179,0.445016117028195,1,0.106469053131008,"4","trafo","ci","tuned"
"711","(0.11,0.121]",0.4,0.121552258119827,0.737621923393055,4,0.115235520002366,"4","trafo","ci","tuned"
"712","(0.121,1]",0.4,0.121552258119827,0.737621923393055,4,0.560472095819234,"4","trafo","ci","tuned"
"713","[0,0.0284]",0,0,0.284914152918154,0,0.0142199078015935,"5","trafo","ci","tuned"
"714","(0.0284,0.0609]",0,0,0.308497107818761,0,0.0446892718920269,"5","trafo","ci","tuned"
"715","(0.0609,0.143]",0,0,0.308497107818761,0,0.101864256345277,"5","trafo","ci","tuned"
"716","(0.143,1]",0.3,0.0667395111777345,0.652452850059997,3,0.571394892254844,"5","trafo","ci","tuned"
"717","[0,0.0481]",0,0,0.284914152918154,0,0.0240552625531894,"6","trafo","ci","tuned"
"718","(0.0481,0.0896]",0,0,0.308497107818761,0,0.0688338225495656,"6","trafo","ci","tuned"
