"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"360","(0.842,1]",0.4,0.182225230125638,0.679053318096302,4,0.691430177666879,"6","trafo","silscs","equal"
"361","[0,0.36]",0.484848484848485,0.295538122607022,0.682405916126821,5.33333333333333,0.0431605354638246,"1","linear","cilsmrsbl","tuned"
"362","(0.36,0.456]",0.4,0.250759673747051,0.61051887447489,4,0.106117730387291,"1","linear","cilsmrsbl","tuned"
"363","(0.456,0.599]",0.45,0.265883756522785,0.664333941582961,4.5,0.164674267435367,"1","linear","cilsmrsbl","tuned"
"364","(0.599,1]",0.683333333333333,0.385561244179874,0.866743361076865,6.83333333333333,0.6017170725119,"1","linear","cilsmrsbl","tuned"
"365","[0,0.337]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0452108764118727,"2","linear","cilsmrsbl","tuned"
"366","(0.337,0.426]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.11001522652869,"2","linear","cilsmrsbl","tuned"
"367","(0.426,0.57]",0.266666666666667,0.094150176967193,0.583466544092943,2.66666666666667,0.167605572534521,"2","linear","cilsmrsbl","tuned"
"368","(0.57,1]",0.366666666666667,0.119755608899423,0.693878514185024,3.66666666666667,0.602801222417704,"2","linear","cilsmrsbl","tuned"
"369","[0,0.399]",0.166666666666667,0.0391004574796761,0.48320047763273,1.83333333333333,0.0511202765278585,"3","linear","cilsmrsbl","tuned"
"370","(0.399,0.441]",0.183333333333333,0.0277125807192813,0.532674918918704,1.83333333333333,0.116545660420581,"3","linear","cilsmrsbl","tuned"
"371","(0.441,0.666]",0.3,0.118222100508642,0.604372859706804,3,0.187057809815267,"3","linear","cilsmrsbl","tuned"
"372","(0.666,1]",0.383333333333333,0.137659383452634,0.700482430581888,3.83333333333333,0.621632425922545,"3","linear","cilsmrsbl","tuned"
"373","[0,0.453]",0.151515151515152,0.0359082438129068,0.464054388314282,1.66666666666667,0.0708991023870524,"4","linear","cilsmrsbl","tuned"
"374","(0.453,0.462]",0.25,0.0671861837693759,0.585432905360042,2.5,0.147384832498447,"4","linear","cilsmrsbl","tuned"
"375","(0.462,0.649]",0.316666666666667,0.0855030104656359,0.657999536112575,3.16666666666667,0.185026690741944,"4","linear","cilsmrsbl","tuned"
"376","(0.649,1]",0.35,0.107774757025778,0.682878337291459,3.5,0.60854096063055,"4","linear","cilsmrsbl","tuned"
"377","[0,0.409]",0.106060606060606,0.0282468629986675,0.40691574270556,1.16666666666667,0.0556389521880842,"5","linear","cilsmrsbl","tuned"
"378","(0.409,0.478]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.128655192762449,"5","linear","cilsmrsbl","tuned"
"379","(0.478,0.668]",0.183333333333333,0.0435685458764197,0.518152046752658,1.83333333333333,0.203317589451219,"5","linear","cilsmrsbl","tuned"
"380","(0.668,1]",0.283333333333333,0.0979305349309216,0.601979768306184,2.83333333333333,0.630301348876854,"5","linear","cilsmrsbl","tuned"
"381","[0,0.434]",0.0303030303030303,0.00380519971665994,0.323721102825157,0.333333333333333,0.060051529860835,"6","linear","cilsmrsbl","tuned"
"382","(0.434,0.517]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.142789277619796,"6","linear","cilsmrsbl","tuned"
"383","(0.517,0.696]",0.183333333333333,0.0330676805792348,0.528356540260972,1.83333333333333,0.214786213745413,"6","linear","cilsmrsbl","tuned"
"384","(0.696,1]",0.416666666666667,0.183769758790675,0.702016480381341,4.16666666666667,0.632048465986452,"6","linear","cilsmrsbl","tuned"
"385","[0,0.358]",0.46969696969697,0.28736383766599,0.668680461890837,5.16666666666667,0.042491663204435,"1","log-linear","cilsmrsbl","tuned"
"386","(0.358,0.453]",0.416666666666667,0.251181103504461,0.633272042676462,4.16666666666667,0.104270952218041,"1","log-linear","cilsmrsbl","tuned"
"387","(0.453,0.599]",0.45,0.261882925610007,0.667844831515096,4.5,0.164287466847833,"1","log-linear","cilsmrsbl","tuned"
"388","(0.599,1]",0.683333333333333,0.397392117326851,0.854616116141018,6.83333333333333,0.602508177834227,"1","log-linear","cilsmrsbl","tuned"
"389","[0,0.334]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0446382442765251,"2","log-linear","cilsmrsbl","tuned"
"390","(0.334,0.427]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.109358191592837,"2","log-linear","cilsmrsbl","tuned"
"391","(0.427,0.576]",0.283333333333333,0.0945716067246033,0.606219712294516,2.83333333333333,0.169238340398683,"2","log-linear","cilsmrsbl","tuned"
"392","(0.576,1]",0.35,0.112834144757606,0.677818949559631,3.5,0.604518393082371,"2","log-linear","cilsmrsbl","tuned"
"393","[0,0.408]",0.166666666666667,0.0391004574796761,0.48320047763273,1.83333333333333,0.0523990482112319,"3","log-linear","cilsmrsbl","tuned"
"394","(0.408,0.451]",0.183333333333333,0.0277125807192813,0.532674918918704,1.83333333333333,0.118861683623301,"3","log-linear","cilsmrsbl","tuned"
"395","(0.451,0.679]",0.3,0.118222100508642,0.604372859706804,3,0.189541270557085,"3","log-linear","cilsmrsbl","tuned"
"396","(0.679,1]",0.383333333333333,0.137659383452634,0.700482430581888,3.83333333333333,0.623078635145016,"3","log-linear","cilsmrsbl","tuned"
"397","[0,0.454]",0.166666666666667,0.0469591610788465,0.475105305580222,1.83333333333333,0.0711081746632694,"4","log-linear","cilsmrsbl","tuned"
"398","(0.454,0.463]",0.233333333333333,0.0562638887147807,0.572884230666784,2.33333333333333,0.148003789760726,"4","log-linear","cilsmrsbl","tuned"
"399","(0.463,0.65]",0.316666666666667,0.0855030104656359,0.657999536112575,3.16666666666667,0.185501534639944,"4","log-linear","cilsmrsbl","tuned"
"400","(0.65,1]",0.35,0.107774757025778,0.682878337291459,3.5,0.608605919542488,"4","log-linear","cilsmrsbl","tuned"
"401","[0,0.402]",0.106060606060606,0.0282468629986675,0.40691574270556,1.16666666666667,0.054663289747121,"5","log-linear","cilsmrsbl","tuned"
"402","(0.402,0.476]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.126122866686956,"5","log-linear","cilsmrsbl","tuned"
"403","(0.476,0.657]",0.183333333333333,0.0435685458764197,0.518152046752658,1.83333333333333,0.198592523216949,"5","log-linear","cilsmrsbl","tuned"
"404","(0.657,1]",0.283333333333333,0.0979305349309216,0.601979768306184,2.83333333333333,0.627132946277115,"5","log-linear","cilsmrsbl","tuned"
"405","[0,0.429]",0.0303030303030303,0.00380519971665994,0.323721102825157,0.333333333333333,0.0608094463182551,"6","log-linear","cilsmrsbl","tuned"
"406","(0.429,0.493]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.142210104251854,"6","log-linear","cilsmrsbl","tuned"
"407","(0.493,0.675]",0.166666666666667,0.0326462508218245,0.5056033720594,1.66666666666667,0.206737201062783,"6","log-linear","cilsmrsbl","tuned"
"408","(0.675,1]",0.433333333333333,0.184191188548085,0.724769648582913,4.33333333333333,0.625336543129184,"6","log-linear","cilsmrsbl","tuned"
"409","[0,0.355]",0.46969696969697,0.28736383766599,0.668680461890837,5.16666666666667,0.0416951593547145,"1","trafo","cilsmrsbl","tuned"
"410","(0.355,0.455]",0.416666666666667,0.251181103504461,0.633272042676462,4.16666666666667,0.101184028110851,"1","trafo","cilsmrsbl","tuned"
"411","(0.455,0.599]",0.433333333333333,0.25496146146819,0.651785266889703,4.33333333333333,0.159458981906546,"1","trafo","cilsmrsbl","tuned"
"412","(0.599,1]",0.7,0.408314412381446,0.867164790834276,7,0.59997011315041,"1","trafo","cilsmrsbl","tuned"
"413","[0,0.344]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0455549000004087,"2","trafo","cilsmrsbl","tuned"
"414","(0.344,0.426]",0.116666666666667,0.0128089708925969,0.456835737665257,1.16666666666667,0.109735427267803,"2","trafo","cilsmrsbl","tuned"
"415","(0.426,0.572]",0.25,0.0937287472097827,0.560713375891371,2.5,0.163421517818374,"2","trafo","cilsmrsbl","tuned"
"416","(0.572,1]",0.4,0.133598537183057,0.725997643435809,4,0.599240990550979,"2","trafo","cilsmrsbl","tuned"
"417","[0,0.409]",0.166666666666667,0.0391004574796761,0.48320047763273,1.83333333333333,0.0516075838271977,"3","trafo","cilsmrsbl","tuned"
"418","(0.409,0.454]",0.233333333333333,0.0390536546104671,0.588214591558427,2.33333333333333,0.118086281649308,"3","trafo","cilsmrsbl","tuned"
"419","(0.454,0.665]",0.233333333333333,0.107822353412729,0.521918509546577,2.33333333333333,0.187302397465,"3","trafo","cilsmrsbl","tuned"
"420","(0.665,1]",0.4,0.151854229008144,0.70961788840557,4,0.620823699642889,"3","trafo","cilsmrsbl","tuned"
"421","[0,0.461]",0.196969696969697,0.0566122880720285,0.507932412677561,2.16666666666667,0.0735850617738509,"4","trafo","cilsmrsbl","tuned"
"422","(0.461,0.465]",0.2,0.0442077976620601,0.539118930553747,2,0.152121565415567,"4","trafo","cilsmrsbl","tuned"
"423","(0.465,0.659]",0.316666666666667,0.0820897935960602,0.661272086613489,3.16666666666667,0.191565754014975,"4","trafo","cilsmrsbl","tuned"
"424","(0.659,1]",0.35,0.107774757025778,0.682878337291459,3.5,0.613029250373258,"4","trafo","cilsmrsbl","tuned"
"425","[0,0.408]",0.106060606060606,0.0282468629986675,0.40691574270556,1.16666666666667,0.0548635079009512,"5","trafo","cilsmrsbl","tuned"
"426","(0.408,0.49]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.129234353763618,"5","trafo","cilsmrsbl","tuned"
"427","(0.49,0.674]",0.15,0.0322248210644142,0.482850203857828,1.5,0.207943194976775,"5","trafo","cilsmrsbl","tuned"
"428","(0.674,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.633572349114109,"5","trafo","cilsmrsbl","tuned"
"429","[0,0.447]",0.0303030303030303,0.00380519971665994,0.323721102825157,0.333333333333333,0.0610174640865945,"6","trafo","cilsmrsbl","tuned"
"430","(0.447,0.523]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.144165640283262,"6","trafo","cilsmrsbl","tuned"
"431","(0.523,0.683]",0.166666666666667,0.0326462508218245,0.5056033720594,1.66666666666667,0.210640396132062,"6","trafo","cilsmrsbl","tuned"
"432","(0.683,1]",0.433333333333333,0.184191188548085,0.724769648582913,4.33333333333333,0.627492219935394,"6","trafo","cilsmrsbl","tuned"
"433","[0,0.338]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.0398851354407313,"1","linear","cils","tuned"
"434","(0.338,0.437]",0.433333333333333,0.25496146146819,0.651785266889703,4.33333333333333,0.099006221519964,"1","linear","cils","tuned"
"435","(0.437,0.726]",0.483333333333333,0.266726616037606,0.709840277986105,4.83333333333333,0.172639594014822,"1","linear","cils","tuned"
"436","(0.726,1]",0.666666666666667,0.382052996907633,0.847411245950558,6.66666666666667,0.61351850793559,"1","linear","cils","tuned"
"437","[0,0.276]",0.0606060606060606,0.0182105739698497,0.352777674929849,0.666666666666667,0.0339819871843625,"2","linear","cils","tuned"
"438","(0.276,0.356]",0.133333333333333,0.0405174193732757,0.451538713010192,1.33333333333333,0.082042185721541,"2","linear","cils","tuned"
"439","(0.356,0.52]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.138225628105111,"2","linear","cils","tuned"
"440","(0.52,1]",0.55,0.234788043461135,0.834853592064458,5.5,0.590165429567933,"2","linear","cils","tuned"
"441","[0,0.372]",0.136363636363636,0.0231652597934168,0.455517506871966,1.5,0.0423310773580587,"3","linear","cils","tuned"
"442","(0.372,0.529]",0.233333333333333,0.0569057914212407,0.573613284722981,2.33333333333333,0.113147894608685,"3","linear","cils","tuned"
"443","(0.529,0.811]",0.216666666666667,0.0946642290594413,0.513819772925117,2.16666666666667,0.209564532136483,"3","linear","cils","tuned"
"444","(0.811,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.638747714885856,"3","linear","cils","tuned"
"445","[0,0.359]",0.136363636363636,0.0201263841480282,0.459332478321706,1.5,0.043502812513043,"4","linear","cils","tuned"
"446","(0.359,0.441]",0.116666666666667,0.0128089708925969,0.456835737665257,1.16666666666667,0.0991884257034804,"4","linear","cils","tuned"
"447","(0.441,0.68]",0.366666666666667,0.140803132290616,0.674695824954954,3.66666666666667,0.168529776706022,"4","linear","cils","tuned"
"448","(0.68,1]",0.45,0.174046168987898,0.756661470098491,4.5,0.612844163515584,"4","linear","cils","tuned"
"449","[0,0.338]",0.106060606060606,0.0317198820606111,0.403936477728907,1.16666666666667,0.0392167871358809,"5","linear","cils","tuned"
"450","(0.338,0.534]",0.116666666666667,0.0313819615495936,0.437343867454683,1.16666666666667,0.113091358282715,"5","linear","cils","tuned"
"451","(0.534,0.682]",0.166666666666667,0.0431471161190094,0.495398878551085,1.66666666666667,0.194178938827758,"5","linear","cils","tuned"
"452","(0.682,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.620304367680924,"5","linear","cils","tuned"
"453","[0,0.439]",0.0454545454545454,0.0100362890288178,0.339052220693866,0.5,0.0558673849223813,"6","linear","cils","tuned"
"454","(0.439,0.583]",0.133333333333333,0.0230893632407321,0.468655358302318,1.33333333333333,0.140368941261875,"6","linear","cils","tuned"
"455","(0.583,0.811]",0.15,0.0170107586137358,0.49810213008007,1.5,0.229432177616389,"6","linear","cils","tuned"
"456","(0.811,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.644930621276895,"6","linear","cils","tuned"
"457","[0,0.334]",0.424242424242424,0.266659793406869,0.624802437527558,4.66666666666667,0.0389935765159667,"1","log-linear","cils","tuned"
"458","(0.334,0.435]",0.45,0.265883756522785,0.664333941582961,4.5,0.0966364609334672,"1","log-linear","cils","tuned"
"459","(0.435,0.732]",0.466666666666667,0.262946258073877,0.691327053772865,4.66666666666667,0.168640517034453,"1","log-linear","cils","tuned"
"460","(0.732,1]",0.683333333333333,0.396247842463142,0.85654670377424,6.83333333333333,0.610997632616953,"1","log-linear","cils","tuned"
"461","[0,0.276]",0.0606060606060606,0.0182105739698497,0.352777674929849,0.666666666666667,0.033935727128597,"2","log-linear","cils","tuned"
"462","(0.276,0.356]",0.133333333333333,0.0405174193732757,0.451538713010192,1.33333333333333,0.0820805229003716,"2","log-linear","cils","tuned"
"463","(0.356,0.522]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.138719557009542,"2","log-linear","cils","tuned"
"464","(0.522,1]",0.55,0.234788043461135,0.834853592064458,5.5,0.590574761237768,"2","log-linear","cils","tuned"
"465","[0,0.372]",0.136363636363636,0.0231652597934168,0.455517506871966,1.5,0.0424713940554519,"3","log-linear","cils","tuned"
"466","(0.372,0.532]",0.233333333333333,0.0569057914212407,0.573613284722981,2.33333333333333,0.113917704197495,"3","log-linear","cils","tuned"
"467","(0.532,0.814]",0.216666666666667,0.0946642290594413,0.513819772925117,2.16666666666667,0.211880514470627,"3","log-linear","cils","tuned"
"468","(0.814,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.640434204328584,"3","log-linear","cils","tuned"
"469","[0,0.361]",0.136363636363636,0.0201263841480282,0.459332478321706,1.5,0.0438149580846049,"4","log-linear","cils","tuned"
"470","(0.361,0.443]",0.116666666666667,0.0128089708925969,0.456835737665257,1.16666666666667,0.0997396623398796,"4","log-linear","cils","tuned"
"471","(0.443,0.683]",0.366666666666667,0.140803132290616,0.674695824954954,3.66666666666667,0.170077888344045,"4","log-linear","cils","tuned"
"472","(0.683,1]",0.45,0.174046168987898,0.756661470098491,4.5,0.614153184088771,"4","log-linear","cils","tuned"
"473","[0,0.338]",0.106060606060606,0.0317198820606111,0.403936477728907,1.16666666666667,0.0392033989756348,"5","log-linear","cils","tuned"
"474","(0.338,0.534]",0.116666666666667,0.0313819615495936,0.437343867454683,1.16666666666667,0.113094156449689,"5","log-linear","cils","tuned"
"475","(0.534,0.681]",0.166666666666667,0.0431471161190094,0.495398878551085,1.66666666666667,0.194271215155113,"5","log-linear","cils","tuned"
"476","(0.681,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.620380457681059,"5","log-linear","cils","tuned"
"477","[0,0.443]",0.0454545454545454,0.0100362890288178,0.339052220693866,0.5,0.05747078156389,"6","log-linear","cils","tuned"
"478","(0.443,0.589]",0.15,0.0268697212044607,0.487168582515559,1.5,0.142281790370347,"6","log-linear","cils","tuned"
"479","(0.589,0.814]",0.133333333333333,0.0165893288563255,0.475348961878498,1.33333333333333,0.228774912166703,"6","log-linear","cils","tuned"
"480","(0.814,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.643963903360246,"6","log-linear","cils","tuned"
"481","[0,0.347]",0.439393939393939,0.277710710672808,0.635853354793497,4.83333333333333,0.040317698972291,"1","trafo","cils","tuned"
"482","(0.347,0.453]",0.433333333333333,0.25496146146819,0.651785266889703,4.33333333333333,0.101028488132823,"1","trafo","cils","tuned"
"483","(0.453,0.73]",0.483333333333333,0.266726616037606,0.709840277986105,4.83333333333333,0.174014571105109,"1","trafo","cils","tuned"
"484","(0.73,1]",0.666666666666667,0.382052996907633,0.847411245950558,6.66666666666667,0.613303781944576,"1","trafo","cils","tuned"
"485","[0,0.277]",0.0606060606060606,0.0182105739698497,0.352777674929849,0.666666666666667,0.0339764083954992,"2","trafo","cils","tuned"
"486","(0.277,0.358]",0.133333333333333,0.0405174193732757,0.451538713010192,1.33333333333333,0.082120874432255,"2","trafo","cils","tuned"
"487","(0.358,0.511]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.136074749114233,"2","trafo","cils","tuned"
"488","(0.511,1]",0.55,0.234788043461135,0.834853592064458,5.5,0.587930283077478,"2","trafo","cils","tuned"
"489","[0,0.367]",0.151515151515152,0.0293963491055746,0.470848624740674,1.66666666666667,0.0408461319264041,"3","trafo","cils","tuned"
"490","(0.367,0.522]",0.216666666666667,0.0477703335975586,0.559418439167471,2.16666666666667,0.11005377594532,"3","trafo","cils","tuned"
"491","(0.522,0.815]",0.216666666666667,0.0946642290594413,0.513819772925117,2.16666666666667,0.205504272193841,"3","trafo","cils","tuned"
"492","(0.815,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.636296628174925,"3","trafo","cils","tuned"
"493","[0,0.365]",0.121212121212121,0.0197432221123925,0.438021517643335,1.33333333333333,0.0421098789814695,"4","trafo","cils","tuned"
"494","(0.365,0.453]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.0979118852371945,"4","trafo","cils","tuned"
"495","(0.453,0.688]",0.366666666666667,0.140803132290616,0.674695824954954,3.66666666666667,0.163075121665072,"4","trafo","cils","tuned"
"496","(0.688,1]",0.45,0.174046168987898,0.756661470098491,4.5,0.607273115409347,"4","trafo","cils","tuned"
"497","[0,0.357]",0.106060606060606,0.0317198820606111,0.403936477728907,1.16666666666667,0.0418149385550614,"5","trafo","cils","tuned"
"498","(0.357,0.54]",0.116666666666667,0.0313819615495936,0.437343867454683,1.16666666666667,0.115875475442409,"5","trafo","cils","tuned"
"499","(0.54,0.679]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.190856472184744,"5","trafo","cils","tuned"
"500","(0.679,1]",0.35,0.128254457597358,0.663773529900359,3.5,0.616795935297396,"5","trafo","cils","tuned"
"501","[0,0.425]",0.0454545454545454,0.0100362890288178,0.339052220693866,0.5,0.0535808612067832,"6","trafo","cils","tuned"
"502","(0.425,0.571]",0.133333333333333,0.0230893632407321,0.468655358302318,1.33333333333333,0.136509110967054,"6","trafo","cils","tuned"
"503","(0.571,0.789]",0.15,0.0170107586137358,0.49810213008007,1.5,0.227463843997027,"6","trafo","cils","tuned"
"504","(0.789,1]",0.366666666666667,0.149517160356888,0.666137502308891,3.66666666666667,0.644535594236757,"6","trafo","cils","tuned"
"505","[0,0.317]",0.484848484848485,0.299715690558046,0.678384570264939,5.33333333333333,0.0427875586189001,"1","linear","ci","tuned"
"506","(0.317,0.431]",0.45,0.246668863159328,0.683096757737338,4.5,0.108182296797253,"1","linear","ci","tuned"
"507","(0.431,0.531]",0.45,0.265883756522785,0.664333941582961,4.5,0.159302331498283,"1","linear","ci","tuned"
"508","(0.531,1]",0.633333333333333,0.35858202715978,0.823940276202705,6.33333333333333,0.59390759331993,"1","linear","ci","tuned"
"509","[0,0.363]",0.0606060606060606,0.0104194510644535,0.360363181372237,0.666666666666667,0.0502136713140213,"2","linear","ci","tuned"
"510","(0.363,0.459]",0.216666666666667,0.0321321904686502,0.572155026933034,2.16666666666667,0.124861376423089,"2","linear","ci","tuned"
"511","(0.459,0.556]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.172669183145536,"2","linear","ci","tuned"
"512","(0.556,1]",0.4,0.148363848218073,0.711722273381436,4,0.598021478036468,"2","linear","ci","tuned"
"513","[0,0.411]",0.151515151515151,0.061353741530764,0.440022621237657,1.66666666666667,0.0528289486540055,"3","linear","ci","tuned"
"514","(0.411,0.534]",0.2,0.0283518325049216,0.553641802719793,2,0.126661051273658,"3","linear","ci","tuned"
"515","(0.534,0.671]",0.283333333333333,0.0888703162863158,0.610550045970147,2.83333333333333,0.204114054970578,"3","linear","ci","tuned"
"516","(0.671,1]",0.4,0.175725195741232,0.685746921672482,4,0.630281952350925,"3","linear","ci","tuned"
"517","[0,0.468]",0.136363636363636,0.0214518881787976,0.455473070414875,1.5,0.0786204212330357,"4","linear","ci","tuned"
"518","(0.468,0.481]",0.133333333333333,0.0219444287162791,0.471030583220766,1.33333333333333,0.159755704330471,"4","linear","ci","tuned"
"519","(0.481,0.5]",0.366666666666667,0.11796877166851,0.695524685047276,3.66666666666667,0.167486919702227,"4","linear","ci","tuned"
"520","(0.5,1]",0.433333333333333,0.171694151597265,0.735052576760628,4.33333333333333,0.586351636604792,"4","linear","ci","tuned"
"521","[0,0.327]",0.0606060606060606,0.00761039943331989,0.36252805273216,0.666666666666667,0.0381308665464251,"5","linear","ci","tuned"
"522","(0.327,0.415]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.0955146208819547,"5","linear","ci","tuned"
"523","(0.415,0.661]",0.2,0.0786046644340486,0.5068983087833,2,0.157535741540767,"5","linear","ci","tuned"
"524","(0.661,1]",0.316666666666667,0.105273428830149,0.640792501133149,3.16666666666667,0.600151987205238,"5","linear","ci","tuned"
"525","[0,0.432]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0596247908652312,"6","linear","ci","tuned"
"526","(0.432,0.59]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.150761109534858,"6","linear","ci","tuned"
"527","(0.59,0.734]",0.15,0.0257247866800077,0.489543807434007,1.5,0.230434925422495,"6","linear","ci","tuned"
"528","(0.734,1]",0.433333333333333,0.184191188548085,0.724769648582913,4.33333333333333,0.639298606752868,"6","linear","ci","tuned"
"529","[0,0.317]",0.484848484848485,0.299715690558046,0.678384570264939,5.33333333333333,0.0430099122137737,"1","log-linear","ci","tuned"
"530","(0.317,0.413]",0.45,0.246668863159328,0.683096757737338,4.5,0.106896498181855,"1","log-linear","ci","tuned"
"531","(0.413,0.528]",0.45,0.265883756522785,0.664333941582961,4.5,0.158417358119128,"1","log-linear","ci","tuned"
"532","(0.528,1]",0.633333333333333,0.35858202715978,0.823940276202705,6.33333333333333,0.594530772151046,"1","log-linear","ci","tuned"
"533","[0,0.373]",0.0606060606060606,0.0104194510644535,0.360363181372237,0.666666666666667,0.0519178321912705,"2","log-linear","ci","tuned"
"534","(0.373,0.459]",0.216666666666667,0.0321321904686502,0.572155026933034,2.16666666666667,0.126029855219003,"2","log-linear","ci","tuned"
"535","(0.459,0.554]",0.15,0.0548529312974466,0.460814837202536,1.5,0.171390152533109,"2","log-linear","ci","tuned"
"536","(0.554,1]",0.383333333333333,0.132304283592681,0.704800809239619,3.83333333333333,0.597278129505376,"2","log-linear","ci","tuned"
"537","[0,0.397]",0.166666666666667,0.0695280264717959,0.45374807547364,1.83333333333333,0.0532777426966757,"3","log-linear","ci","tuned"
"538","(0.397,0.551]",0.166666666666667,0.0207911165774644,0.516615354293311,1.66666666666667,0.130917499345914,"3","log-linear","ci","tuned"
"539","(0.551,0.689]",0.3,0.0957917804281326,0.626609610595539,3,0.212338015823327,"3","log-linear","ci","tuned"
"540","(0.689,1]",0.4,0.175725195741232,0.685746921672482,4,0.634698259174089,"3","log-linear","ci","tuned"
"541","[0,0.47]",0.136363636363636,0.0214518881787976,0.455473070414875,1.5,0.0792621098497969,"4","log-linear","ci","tuned"
"542","(0.47,0.482]",0.133333333333333,0.0219444287162791,0.471030583220766,1.33333333333333,0.160975744373323,"4","log-linear","ci","tuned"
"543","(0.482,0.5]",0.366666666666667,0.11796877166851,0.695524685047276,3.66666666666667,0.168392980025006,"4","log-linear","ci","tuned"
"544","(0.5,1]",0.433333333333333,0.171694151597265,0.735052576760628,4.33333333333333,0.58667934550148,"4","log-linear","ci","tuned"
"545","[0,0.325]",0.0606060606060606,0.00761039943331989,0.36252805273216,0.666666666666667,0.0405430607219732,"5","log-linear","ci","tuned"
"546","(0.325,0.415]",0.133333333333333,0.0423042566041888,0.44989254214794,1.33333333333333,0.099179553359323,"5","log-linear","ci","tuned"
"547","(0.415,0.652]",0.2,0.0648312486359493,0.52051601916119,2,0.162751748391889,"5","log-linear","ci","tuned"
"548","(0.652,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.604115255754539,"5","log-linear","ci","tuned"
"549","[0,0.433]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0603449654431162,"6","log-linear","ci","tuned"
"550","(0.433,0.585]",0.0666666666666667,0.011544681620366,0.388576233060539,0.666666666666667,0.150512107335746,"6","log-linear","ci","tuned"
"551","(0.585,0.731]",0.15,0.0257247866800077,0.489543807434007,1.5,0.227599407225087,"6","log-linear","ci","tuned"
"552","(0.731,1]",0.433333333333333,0.184191188548085,0.724769648582913,4.33333333333333,0.637432265332458,"6","log-linear","ci","tuned"
"553","[0,0.325]",0.484848484848485,0.299715690558046,0.678384570264939,5.33333333333333,0.0433295776626804,"1","trafo","ci","tuned"
"554","(0.325,0.442]",0.433333333333333,0.239747399017511,0.667037193111946,4.33333333333333,0.110344972289104,"1","trafo","ci","tuned"
"555","(0.442,0.537]",0.466666666666667,0.278432431216043,0.675256236637556,4.66666666666667,0.161760941418786,"1","trafo","ci","tuned"
"556","(0.537,1]",0.633333333333333,0.35858202715978,0.823940276202705,6.33333333333333,0.594745546792362,"1","trafo","ci","tuned"
"557","[0,0.378]",0.0606060606060606,0.0104194510644535,0.360363181372237,0.666666666666667,0.0518165519329765,"2","trafo","ci","tuned"
"558","(0.378,0.464]",0.183333333333333,0.024571474541193,0.535128578506552,1.83333333333333,0.126179813066658,"2","trafo","ci","tuned"
"559","(0.464,0.566]",0.183333333333333,0.0556957908122672,0.50632117360568,1.83333333333333,0.171851332622957,"2","trafo","ci","tuned"
"560","(0.566,1]",0.383333333333333,0.132304283592681,0.704800809239619,3.83333333333333,0.597488071489275,"2","trafo","ci","tuned"
"561","[0,0.411]",0.151515151515151,0.061353741530764,0.440022621237657,1.66666666666667,0.0514533468329428,"3","trafo","ci","tuned"
"562","(0.411,0.543]",0.2,0.0283518325049216,0.553641802719793,2,0.12532316480042,"3","trafo","ci","tuned"
"563","(0.543,0.671]",0.283333333333333,0.0888703162863158,0.610550045970147,2.83333333333333,0.200771309970467,"3","trafo","ci","tuned"
"564","(0.671,1]",0.4,0.175725195741232,0.685746921672482,4,0.62690149200299,"3","trafo","ci","tuned"
"565","[0,0.468]",0.121212121212121,0.0180298504977734,0.437977081186243,1.33333333333333,0.0781245351575977,"4","trafo","ci","tuned"
